aar;selskab_id;vaerk_id;vrkanl_ny;selskab_navn;vaerk_postnr;vaerk_postdistrikt;vaerk_kommune;vrktypenavn;fv_net;fv_net_navn;anlaeg_navn;anlaegstype_navn;aktoer;idriftdato;skrotdato;elkapacitet_MW;varmekapacitet_MW;Hovedbrændsel;Hovedbrændselsgruppe;Kul_andel;Olie_andel;Naturgas_andel;Affald_andel;Biogas_andel;Fast biomasse_andel;Bio-olie_andel;Braendselsfrit_andel;Solenergi_andel;Vandkraft_andel;Elektricitet_andel;Omgivelsesvarme_andel
2025;22;27;27-2;PADBORG FJERNVARME A.M.B.A.;6330;Padborg;580;Fjernvarmeværk;97;Padborg-Bov Fjernvarme;Pladevarmeveksler/import-Flen;Anden;fvv;1983-12-01 00:00:00;;0;10,5;braendselsfrit;braendselsfrit;;0;;;;0;;1;;;;
2025;22;2295;2295-1;PADBORG FJERNVARME A.M.B.A.;6330;Padborg;580;Fjernvarmeværk;97;Padborg-Bov Fjernvarme;Solvarmeanlæg - 13891m2;Solvarme;fvv;2016-03-01 00:00:00;;0;10;solenergi;solenergi;;0;;;;0;;;1;;;
2025;22;2295;2295-2;PADBORG FJERNVARME A.M.B.A.;6330;Padborg;580;Fjernvarmeværk;97;Padborg-Bov Fjernvarme;El-Kedel;Elpatron;fvv;2024-03-01 00:00:00;;0;8;elektricitet;elektricitet;;0;;;;0;;;;;1;
2025;22;2425;2425-1;PADBORG FJERNVARME A.M.B.A.;6340;Kruså;580;Fjernvarmeværk;97;Padborg-Bov Fjernvarme;Varmepumpe spildevand;Varmepumpe Spildevand;fvv;2021-01-01 00:00:00;;0;1,2;omgivelsesvarme;omgivelsesvarme;;0;;;;0;;;;;0,401773585;0,598226415
2025;23;28;28-1;SDR FELDING VARMEVÆRK;7280;Sønder Felding;657;Fjernvarmeværk;197;Sønder Felding Fjernvarme;Olie-kedel;Kedel;fvv;1997-12-01 00:00:00;;0;4;gasolie;olie;;1;;;;0;;;;;;
2025;23;28;28-2;SDR FELDING VARMEVÆRK;7280;Sønder Felding;657;Fjernvarmeværk;197;Sønder Felding Fjernvarme;EuroTherm Fliskedel+ røggaskøler;Kedel;fvv;2004-01-01 00:00:00;;0;4;skovflis;fast biomasse;;0;;;;1;;;;;;
2025;23;28;28-4;SDR FELDING VARMEVÆRK;7280;Sønder Felding;657;Fjernvarmeværk;197;Sønder Felding Fjernvarme;Varmepumpe Luft;Varmepumpe Luft;fvv;2022-08-01 00:00:00;;0;3,3;omgivelsesvarme;omgivelsesvarme;;0;;;;0;;;;;0,374208064;0,625791936
2025;23;28;28-5;SDR FELDING VARMEVÆRK;7280;Sønder Felding;657;Fjernvarmeværk;197;Sønder Felding Fjernvarme;Elkedel;Elpatron;fvv;2022-08-01 00:00:00;;0;10;elektricitet;elektricitet;;0;;;;0;;;;;1;
2025;24;29;29-1;Tistrup Varmeværk A.m.b.a;6862;Tistrup;573;Decentralt værk;137;Tistrup Fjernvarme;Kedel VR;Kedel;fvv;1964-08-19 00:00:00;;0;3,95;naturgas;naturgas;;0;1;;;0;;;;;;
2025;24;29;29-3;Tistrup Varmeværk A.m.b.a;6862;Tistrup;573;Decentralt værk;137;Tistrup Fjernvarme;Catepillar 3516 Motor 1;Forbrændingsmotor;kvt;1998-02-24 00:00:00;;1,05;1,51;naturgas;naturgas;;0;1;;;0;;;;;;
2025;24;29;29-4;Tistrup Varmeværk A.m.b.a;6862;Tistrup;573;Decentralt værk;137;Tistrup Fjernvarme;Catepillar 3516 Motor 2;Forbrændingsmotor;kvt;1998-02-24 00:00:00;;1,05;1,51;naturgas;naturgas;;0;1;;;0;;;;;;
2025;24;29;29-5;Tistrup Varmeværk A.m.b.a;6862;Tistrup;573;Decentralt værk;137;Tistrup Fjernvarme;Solvarmeanlæg - 5409 m2;Solvarme;fvv;2011-01-01 00:00:00;;0;3,6;solenergi;solenergi;;0;;;;0;;;1;;;
2025;24;29;29-6;Tistrup Varmeværk A.m.b.a;6862;Tistrup;573;Decentralt værk;137;Tistrup Fjernvarme;Elkedel;Elpatron;fvv;2023-01-01 00:00:00;;0;2,4;elektricitet;elektricitet;;0;;;;0;;;;;1;
2025;25;30;30-1;TRANUM VARMEVÆRK;9460;Brovst;849;Decentralt værk;275;Tranum Fjernvarme;Kedel;Kedel;fvv;1995-01-01 00:00:00;;0;1,45;naturgas;naturgas;;0;1;;;0;;;;;;
2025;25;30;30-2;TRANUM VARMEVÆRK;9460;Brovst;849;Decentralt værk;275;Tranum Fjernvarme;Forbrændingsmotor;Forbrændingsmotor;kvt;1995-01-01 00:00:00;;0,74;1,06;naturgas;naturgas;;0;1;;;0;;;;;;
2025;25;30;30-3;TRANUM VARMEVÆRK;9460;Brovst;849;Decentralt værk;275;Tranum Fjernvarme;Varmepumpe;Varmepumpe Luft;fvv;2020-04-01 00:00:00;;0;0,956;omgivelsesvarme;omgivelsesvarme;;0;;;;0;;;;;0,350084659;0,649915341
2025;29;33;33-1;Vejle Fjernvarme A M B A;7100;Vejle;630;Fjernvarmeværk;81;TVIS;Kedel 1;Kedel;fvv;1965-01-01 00:00:00;;0;5;Ej i drift i 2025;Ej i drift i 2025;;;;;;;;;;;;
2025;29;33;33-2;Vejle Fjernvarme A M B A;7100;Vejle;630;Fjernvarmeværk;81;TVIS;Kedel 2;Kedel;fvv;1965-01-01 00:00:00;;0;7,87;Ej i drift i 2025;Ej i drift i 2025;;;;;;;;;;;;
2025;29;33;33-3;Vejle Fjernvarme A M B A;7100;Vejle;630;Fjernvarmeværk;81;TVIS;Kedel 3;Kedel;fvv;1967-01-01 00:00:00;;0;7,87;Ej i drift i 2025;Ej i drift i 2025;;;;;;;;;;;;
2025;29;33;33-4;Vejle Fjernvarme A M B A;7100;Vejle;630;Fjernvarmeværk;81;TVIS;Kedel 4;Kedel;fvv;1968-01-01 00:00:00;;0;10;Ej i drift i 2025;Ej i drift i 2025;;;;;;;;;;;;
2025;29;33;33-5;Vejle Fjernvarme A M B A;7100;Vejle;630;Fjernvarmeværk;81;TVIS;Kedel 5;Kedel;fvv;1977-01-01 00:00:00;;0;12,49;naturgas;naturgas;;0;1;;;0;;;;;;
2025;29;1907;1907-1;Vejle Fjernvarme A M B A;7100;Vejle;630;Fjernvarmeværk;81;TVIS;Kedel 1;Kedel;fvv;2013-08-01 00:00:00;;0;12;naturgas;naturgas;;0;1;;;0;;;;;;
2025;29;1907;1907-2;Vejle Fjernvarme A M B A;7100;Vejle;630;Fjernvarmeværk;81;TVIS;Kedel 2;Kedel;fvv;2013-08-01 00:00:00;;0;12;Ej i drift i 2025;Ej i drift i 2025;;;;;;;;;;;;
2025;29;1907;1907-3;Vejle Fjernvarme A M B A;7100;Vejle;630;Fjernvarmeværk;81;TVIS;Kedel 3;Kedel;fvv;1996-01-01 00:00:00;;0;12;Ej i drift i 2025;Ej i drift i 2025;;;;;;;;;;;;
2025;29;2070;2070-1;Vejle Fjernvarme A M B A;7100;Vejle;630;Fjernvarmeværk;81;TVIS;Central Toldbodvej;Kedel;fvv;2010-12-01 00:00:00;;0;15;gasolie;olie;;1;;;;0;;;;;;
2025;29;2194;2194-1;Vejle Fjernvarme A M B A;7100;Vejle;630;Fjernvarmeværk;81;TVIS;Kedel 1;Kedel;fvv;2014-09-15 00:00:00;;0;5;naturgas;naturgas;;0;1;;;0;;;;;;
2025;29;2194;2194-2;Vejle Fjernvarme A M B A;7100;Vejle;630;Fjernvarmeværk;81;TVIS;Kedel 2;Kedel;fvv;2014-09-15 00:00:00;;0;5;Ej i drift i 2025;Ej i drift i 2025;;;;;;;;;;;;
2025;32;38;38-2;ØSTERVRÅ VARMEVÆRK AMBA;9750;Østervrå;813;Decentralt værk;327;Hørby Fjernvarme;Østervrå Varmeværk;Kedel;fvv;2012-01-01 00:00:00;;0;6,3;naturgas;naturgas;;0;1;;;0;;;;;;
2025;32;38;38-3;ØSTERVRÅ VARMEVÆRK AMBA;9750;Østervrå;813;Decentralt værk;327;Hørby Fjernvarme;Østervrå varmeværk - motor;Forbrændingsmotor;kvt;2004-09-15 00:00:00;;3,05;3,7;naturgas;naturgas;;0;1;;;0;;;;;;
2025;32;38;38-4;ØSTERVRÅ VARMEVÆRK AMBA;9750;Østervrå;813;Decentralt værk;327;Hørby Fjernvarme;Elkedel (ikke kvoteomfattet);Elpatron;fvv;2010-09-15 00:00:00;;0;1,5;elektricitet;elektricitet;;0;;;;0;;;;;1;
2025;32;38;38-5;ØSTERVRÅ VARMEVÆRK AMBA;9750;Østervrå;813;Decentralt værk;327;Hørby Fjernvarme;Østervrå Varmeværk;Elpatron;fvv;2012-01-01 00:00:00;;0;1,5;elektricitet;elektricitet;;0;;;;0;;;;;1;
2025;32;38;38-6;ØSTERVRÅ VARMEVÆRK AMBA;9750;Østervrå;813;Decentralt værk;327;Hørby Fjernvarme;Luft/vand varmepumpe;Varmepumpe Luft;fvv;2022-07-01 00:00:00;;0;1,4;omgivelsesvarme;omgivelsesvarme;;0;;;;0;;;;;0,339406623;0,660593377
2025;34;40;40-2;Bornholms El-Produktion A/S;3700;Rønne;400;Centralt værk;68;Rønne Fjernvarme;Det gamle dieselværk;Forbrændingsmotor;cel;1972-01-01 00:00:00;;19,6;0;gasolie;olie;;1;;;;0;;;;;;
2025;34;40;40-3;Bornholms El-Produktion A/S;3700;Rønne;400;Centralt værk;68;Rønne Fjernvarme;Blok 5;Dampturbine;cel;1974-01-01 00:00:00;;27,5;0;fuelolie;olie;;1;;;;0;;;;;;
2025;34;40;40-4;Bornholms El-Produktion A/S;3700;Rønne;400;Centralt værk;68;Rønne Fjernvarme;Blok 6;Dampturbine;cev;1995-01-01 00:00:00;;37;35;skovflis;fast biomasse;0;0,021760028;;;;0,978239972;;;;;;
2025;34;40;40-5;Bornholms El-Produktion A/S;3700;Rønne;400;Centralt værk;68;Rønne Fjernvarme;Blok 7;Forbrændingsmotor;cel;2007-08-01 00:00:00;;15;0;gasolie;olie;;1;;;;0;;;;;;
2025;34;40;40-6;Bornholms El-Produktion A/S;3700;Rønne;400;Centralt værk;68;Rønne Fjernvarme;Hjælpedampkedel;Dampkedel;fvv;1995-01-01 00:00:00;;0;0;gasolie;olie;;1;;;;0;;;;;;
2025;35;41;41-2;Ans Kraftvarmeværk A M B A;8643;Ans By;740;Decentralt værk;243;Ans Fjernvarme;kedel;Kedel;fvv;1987-10-01 00:00:00;;0;4;naturgas;naturgas;;0;1;;;0;;;;;;
2025;35;41;41-3;Ans Kraftvarmeværk A M B A;8643;Ans By;740;Decentralt værk;243;Ans Fjernvarme;Motor;Forbrændingsmotor;kvt;2007-09-01 00:00:00;;2,5;3,3;naturgas;naturgas;;0;1;;;0;;;;;;
2025;35;41;41-4;Ans Kraftvarmeværk A M B A;8643;Ans By;740;Decentralt værk;243;Ans Fjernvarme;El-kedel AEA;Elpatron;fvv;2024-01-01 00:00:00;;0;3,6;elektricitet;elektricitet;;0;;;;0;;;;;1;
2025;36;42;42-1;ANSAGER VARMEVÆRK;6823;Ansager;573;Fjernvarmeværk;139;Ansager Fjernvarme;Træpillekedler;Kedel;fvv;1995-05-01 00:00:00;;0;3;traepiller;fast biomasse;;0;;;;1;;;;;;
2025;36;1994;1994-1;ANSAGER VARMEVÆRK;6823;Ansager;573;Fjernvarmeværk;139;Ansager Fjernvarme;Fliskedel;Kedel;fvv;2008-04-01 00:00:00;;0;4;skovflis;fast biomasse;;0;;;;1;;;;;;
2025;36;1994;1994-2;ANSAGER VARMEVÆRK;6823;Ansager;573;Fjernvarmeværk;139;Ansager Fjernvarme;Oliekedel;Kedel;fvv;2010-11-01 00:00:00;;0;5;Ej i drift i 2025;Ej i drift i 2025;;;;;;;;;;;;
2025;38;1432;1432-1;ARDEN VARMEVÆRK AMBA;9510;Arden;846;Decentralt værk;272;Arden Fjernvarme;Motor Jenbacher;Forbrændingsmotor;kvt;1998-01-05 00:00:00;;2,76;3,61;naturgas;naturgas;;0;1;;;0;;;;;;
2025;38;1432;1432-3;ARDEN VARMEVÆRK AMBA;9510;Arden;846;Decentralt værk;272;Arden Fjernvarme;Hellesen Gaskedel;Kedel;fvv;1998-01-05 00:00:00;;0;4;naturgas;naturgas;;0;1;;;0;;;;;;
2025;38;1432;1432-4;ARDEN VARMEVÆRK AMBA;9510;Arden;846;Decentralt værk;272;Arden Fjernvarme;Biokedel;Kedel;fvv;2023-04-01 00:00:00;;0;1;traepiller;fast biomasse;;0;;;;1;;;;;;
2025;39;44;44-1;Asaa Fjernvarme;9340;Asaa;810;Decentralt værk;281;Aså Fjernvarme;Kedel 1 - gaskedel;Kedel;fvv;1988-01-01 00:00:00;;0;4,6;naturgas;naturgas;;0;1;;;0;;;;;;
2025;39;44;44-4;Asaa Fjernvarme;9340;Asaa;810;Decentralt værk;281;Aså Fjernvarme;Bergen;Forbrændingsmotor;kvt;1993-01-01 00:00:00;;2;2,4;naturgas;naturgas;;0;1;;;0;;;;;;
2025;39;44;44-5;Asaa Fjernvarme;9340;Asaa;810;Decentralt værk;281;Aså Fjernvarme;Jenbacher;Forbrændingsmotor;kvt;1999-01-10 00:00:00;;0,92;1,4;naturgas;naturgas;;0;1;;;0;;;;;;
2025;39;44;44-6;Asaa Fjernvarme;9340;Asaa;810;Decentralt værk;281;Aså Fjernvarme;Solvarmeanlæg (5695 m2);Solvarme;fvv;2014-10-01 00:00:00;;0;4;solenergi;solenergi;;0;;;;0;;;1;;;
2025;39;44;44-7;Asaa Fjernvarme;9340;Asaa;810;Decentralt værk;281;Aså Fjernvarme;Varmepumpe;Varmepumpe Anden;fvv;2020-06-09 00:00:00;;0;2,15;omgivelsesvarme;omgivelsesvarme;;0;;;;0;;;;;0,323405427;0,676594573
2025;41;46;46-1;AUNING VARMEVÆRK A M B A;8963;Auning;707;Fjernvarmeværk;227;Auning Fjernvarme;Halmkedel;Kedel;fvv;1992-01-01 00:00:00;;0;3,15;halm;fast biomasse;;0;;;;1;;;;;;
2025;41;46;46-3;AUNING VARMEVÆRK A M B A;8963;Auning;707;Fjernvarmeværk;227;Auning Fjernvarme;Oliekedel 1;Kedel;fvv;1980-06-30 00:00:00;;0;2,91;Ej i drift i 2025;Ej i drift i 2025;;;;;;;;;;;;
2025;41;46;46-4;AUNING VARMEVÆRK A M B A;8963;Auning;707;Fjernvarmeværk;227;Auning Fjernvarme;Oliekedel 2;Kedel;fvv;1978-06-30 00:00:00;;0;2;Ej i drift i 2025;Ej i drift i 2025;;;;;;;;;;;;
2025;41;46;46-5;AUNING VARMEVÆRK A M B A;8963;Auning;707;Fjernvarmeværk;227;Auning Fjernvarme;Halmkedel;Kedel;fvv;2001-01-01 00:00:00;;0;5;halm;fast biomasse;;0;;;;1;;;;;;
2025;41;46;46-6;AUNING VARMEVÆRK A M B A;8963;Auning;707;Fjernvarmeværk;227;Auning Fjernvarme;VERDO Halmkedel;Kedel;fvv;2020-01-12 00:00:00;;0;12;halm;fast biomasse;;0;;;;1;;;;;;
2025;42;2379;2379-1;Balling-Rødding Varmeværk A.m.b.a.;7860;Spøttrup;779;Fjernvarmeværk;256;Balling-Rødding Fjernvarmenet;Flis kedel med ABS-varmepumpe;Kedel;fvv;2019-11-12 00:00:00;;0;5,556;skovflis;fast biomasse;;0;;;;1;;;;;;
2025;42;2379;2379-3;Balling-Rødding Varmeværk A.m.b.a.;7860;Spøttrup;779;Fjernvarmeværk;256;Balling-Rødding Fjernvarmenet;Solvarme;Solvarme;fvv;2019-06-20 00:00:00;;0;8,4;solenergi;solenergi;;0;;;;0;;;1;;;
2025;42;2379;2379-4;Balling-Rødding Varmeværk A.m.b.a.;7860;Spøttrup;779;Fjernvarmeværk;256;Balling-Rødding Fjernvarmenet;Olie kedel;Kedel;fvv;2019-10-02 00:00:00;;0;7,5;gasolie;olie;;1;;;;0;;;;;;
2025;43;48;48-1;Bedsted Fjernvarme;7755;Bedsted Thy;787;Fjernvarmeværk;258;Bedsted Fjernvarme;Fjerneren;Kedel;fvv;1963-01-01 00:00:00;;0;5,5;gasolie;olie;;0,61928934;;;;0,38071066;;;;;;
2025;43;2454;2454-1;Bedsted Fjernvarme;7755;Bedsted Thy;787;Fjernvarmeværk;258;Bedsted Fjernvarme;Varmepumpe;Varmepumpe;fvv;2023-03-01 00:00:00;;0;1,2;omgivelsesvarme;omgivelsesvarme;;0;;;;0;;;;;0,370300158;0,629699842
2025;43;2454;2454-2;Bedsted Fjernvarme;7755;Bedsted Thy;787;Fjernvarmeværk;258;Bedsted Fjernvarme;Elkedel;Elpatron;fvv;2023-03-01 00:00:00;;0;8;elektricitet;elektricitet;;0;;;;0;;;;;1;
2025;44;49;49-2;BINDSLEV FJERNVARME A M B A;9881;Bindslev;860;Decentralt værk;315;Sindal Fjernvarme (inkl. Bindslev fra 2021);Bindslev Fjernvarme;Kedel;fvv;2011-01-01 00:00:00;;0;4,15;naturgas;naturgas;;0;1;;;0;;;;;;
2025;44;49;49-3;BINDSLEV FJERNVARME A M B A;9881;Bindslev;860;Decentralt værk;315;Sindal Fjernvarme (inkl. Bindslev fra 2021);Jenbacher 620 ;Forbrændingsmotor;kvt;2004-06-25 00:00:00;;3,05;3,62;naturgas;naturgas;;0;1;;;0;;;;;;
2025;45;50;50-1;BRAMMING FJERNVARME AMBA;6740;Bramming;561;Decentralt værk;123;Bramming Fjernvarme;M1 Cat 3612;Forbrændingsmotor;kvt;1994-01-01 00:00:00;;2,88;3,65;naturgas;naturgas;;0;1;;;0;;;;;;
2025;45;50;50-10;BRAMMING FJERNVARME AMBA;6740;Bramming;561;Decentralt værk;123;Bramming Fjernvarme;Gas Kedel;Kedel;fvv;2021-11-01 00:00:00;;0;17,416;naturgas;naturgas;;0;1;;;0;;;;;;
2025;45;50;50-2;BRAMMING FJERNVARME AMBA;6740;Bramming;561;Decentralt værk;123;Bramming Fjernvarme;M2 Cat 3612;Forbrændingsmotor;kvt;1994-01-01 00:00:00;;2,88;3,65;naturgas;naturgas;;0;1;;;0;;;;;;
2025;45;50;50-3;BRAMMING FJERNVARME AMBA;6740;Bramming;561;Decentralt værk;123;Bramming Fjernvarme;M3 Cat 3616;Forbrændingsmotor;kvt;1994-01-01 00:00:00;;3,85;4,56;naturgas;naturgas;;0;1;;;0;;;;;;
2025;45;50;50-6;BRAMMING FJERNVARME AMBA;6740;Bramming;561;Decentralt værk;123;Bramming Fjernvarme;M4 Cat G34CM;Forbrændingsmotor;kvt;2000-12-08 00:00:00;;5,95;6,77;naturgas;naturgas;;0;1;;;0;;;;;;
2025;45;50;50-9;BRAMMING FJERNVARME AMBA;6740;Bramming;561;Decentralt værk;123;Bramming Fjernvarme;ELKEDEL;Elpatron;fvv;2018-06-10 00:00:00;;0;11,2;elektricitet;elektricitet;;0;;;;0;;;;;1;
2025;46;51;51-1;LISTEFABRIKKEN I. C. A/S;9881;Bindslev;860;Erhvervsværk;297;Bindslev Fjernvarme (lagt ind under Sindal FV (315) i foråret 2021);Spånfyringsanlæg;Kedel;pvp;1990-01-01 00:00:00;;0;2;trae- og biomasseaffald;fast biomasse;;0;;;;1;;;;;;
2025;47;52;52-2;Gudenådalens Energiselskab Amba;8850;Bjerringbro;791;Fjernvarmeværk;231;Bjerringbro Fjernvarme;kedel 2;Kedel;fvv;1987-09-14 00:00:00;;0;7,33;naturgas;naturgas;;0;1;;;0;;;;;;
2025;47;52;52-3;Gudenådalens Energiselskab Amba;8850;Bjerringbro;791;Fjernvarmeværk;231;Bjerringbro Fjernvarme;kedel 3;Kedel;fvv;1994-02-24 00:00:00;;0;9;naturgas;naturgas;;0;1;;;0;;;;;;
2025;47;52;52-4;Gudenådalens Energiselskab Amba;8850;Bjerringbro;791;Fjernvarmeværk;231;Bjerringbro Fjernvarme;Varmepumpe;Varmepumpe røggas;fvv;2010-11-01 00:00:00;;0;0,5;elektricitet;elektricitet;;0;;;;0;;;;;1;
2025;47;552;552-4;Gudenådalens Energiselskab Amba;8860;Ulstrup;710;Decentralt værk;231;Bjerringbro Fjernvarme;Gasmotor (Jenbacher 620F);Forbrændingsmotor;kvt;2012-11-15 00:00:00;;3,36;4;naturgas;naturgas;;0;1;;;0;;;;;;
2025;47;552;552-5;Gudenådalens Energiselskab Amba;8860;Ulstrup;710;Decentralt værk;231;Bjerringbro Fjernvarme;El-kedel;Elpatron;fvv;2023-10-20 00:00:00;;0;8;elektricitet;elektricitet;;0;;;;0;;;;;1;
2025;47;987;987-1;Gudenådalens Energiselskab Amba;8850;Bjerringbro;791;Decentralt værk;231;Bjerringbro Fjernvarme;Motor 1;Forbrændingsmotor;kvt;1993-10-01 00:00:00;;3,2;4,3;naturgas;naturgas;;0;1;;;0;;;;;;
2025;47;987;987-4;Gudenådalens Energiselskab Amba;8850;Bjerringbro;791;Decentralt værk;231;Bjerringbro Fjernvarme;Motor 4;Forbrændingsmotor;kvt;1993-10-01 00:00:00;;3,2;4,3;naturgas;naturgas;;0;1;;;0;;;;;;
2025;47;987;987-6;Gudenådalens Energiselskab Amba;8850;Bjerringbro;791;Decentralt værk;231;Bjerringbro Fjernvarme;Varmepumpe (VPC);Varmepumpe Luft;fvv;2020-10-01 00:00:00;;0;4,1;omgivelsesvarme;omgivelsesvarme;;0;;;;0;;;;;0,32247982;0,67752018
2025;47;987;987-7;Gudenådalens Energiselskab Amba;8850;Bjerringbro;791;Decentralt værk;231;Bjerringbro Fjernvarme;El-kedel;Elpatron;fvv;2023-11-01 00:00:00;;0;15;elektricitet;elektricitet;;0;;;;0;;;;;1;
2025;47;2187;2187-1;Gudenådalens Energiselskab Amba;8850;Bjerringbro;791;Fjernvarmeværk;231;Bjerringbro Fjernvarme;Varmepumpe 1 (to-trin);Varmepumpe Overskudsvarme;fvv;2013-01-31 00:00:00;;0;1,2;braendselsfrit;braendselsfrit;;0;;;;0;;0,763813319;;;0,236186681;
2025;47;2187;2187-2;Gudenådalens Energiselskab Amba;8850;Bjerringbro;791;Fjernvarmeværk;231;Bjerringbro Fjernvarme;Varmepumpe 2 (to-trin);Varmepumpe Overskudsvarme;fvv;2013-01-31 00:00:00;;0;1,2;braendselsfrit;braendselsfrit;;0;;;;0;;0,763813319;;;0,236186681;
2025;47;2187;2187-3;Gudenådalens Energiselskab Amba;8850;Bjerringbro;791;Fjernvarmeværk;231;Bjerringbro Fjernvarme;Varmepumpe 3 (et-trin);Varmepumpe Overskudsvarme;fvv;2013-01-31 00:00:00;;0;1,2;braendselsfrit;braendselsfrit;;0;;;;0;;0,763813319;;;0,236186681;
2025;47;2399;2399-1;Gudenådalens Energiselskab Amba;8850;Bjerringbro;791;Fjernvarmeværk;231;Bjerringbro Fjernvarme;Varmepumpe;Varmepumpe Spildevand;fvv;2020-12-01 00:00:00;;0;5,8;omgivelsesvarme;omgivelsesvarme;;0;;;;0;;;;;0,304166088;0,695833912
2025;55;53;53-1;Bogense Forsyningsselskab;5400;Bogense;480;Decentralt værk;72;Bogense Fjernvarme;Gaskedel;Kedel;fvv;1986-01-01 00:00:00;;0;11,6;naturgas;naturgas;;0;1;;;0;;;;;;
2025;55;53;53-3;Bogense Forsyningsselskab;5400;Bogense;480;Decentralt værk;72;Bogense Fjernvarme;Oliekedel 2;Kedel;fvv;2006-06-01 00:00:00;;0;5;Ej i drift i 2025;Ej i drift i 2025;;;;;;;;;;;;
2025;55;53;53-6;Bogense Forsyningsselskab;5400;Bogense;480;Decentralt værk;72;Bogense Fjernvarme;Fliskedel;Kedel;fvv;2011-10-01 00:00:00;;0;8;trae- og biomasseaffald;fast biomasse;;0;;;;1;;;;;;
2025;55;53;53-9;Bogense Forsyningsselskab;5400;Bogense;480;Decentralt værk;72;Bogense Fjernvarme;EL-Kedel;Elpatron;fvv;2019-02-01 00:00:00;;0;11,5;elektricitet;elektricitet;;0;;;;0;;;;;1;
2025;61;58;58-1;BORUP VARMEVÆRK A M B A;4140;Borup;259;Fjernvarmeværk;23;Borup Fjernvarme;Borup Varmeværk;Kedel;fvv;1964-01-01 00:00:00;;0;10,5;Ej i drift i 2025;Ej i drift i 2025;;;;;;;;;;;;
2025;61;178;178-1;BORUP VARMEVÆRK A M B A;4140;Borup;259;Fjernvarmeværk;23;Borup Fjernvarme;Linka;Kedel;fvv;2006-08-07 00:00:00;;0;7,5;halm;fast biomasse;;0;;;;1;;;;;;
2025;61;178;178-2;BORUP VARMEVÆRK A M B A;4140;Borup;259;Fjernvarmeværk;23;Borup Fjernvarme;Euro Therm;Kedel;fvv;2016-03-17 00:00:00;;0;7,5;halm;fast biomasse;;0;;;;1;;;;;;
2025;65;60;60-1;BREDEBRO VARMEVÆRK A M B A;6261;Bredebro;550;Decentralt værk;98;Bredebro Fjernvarme;Gasmotor;Forbrændingsmotor;kvt;1995-01-01 00:00:00;;2,8;3,15;naturgas;naturgas;;0;1;;;0;;;;;;
2025;65;60;60-3;BREDEBRO VARMEVÆRK A M B A;6261;Bredebro;550;Decentralt værk;98;Bredebro Fjernvarme;Gaskedel;Kedel;fvv;1994-08-01 00:00:00;;0;4;naturgas;naturgas;;0;1;;;0;;;;;;
2025;65;60;60-4;BREDEBRO VARMEVÆRK A M B A;6261;Bredebro;550;Decentralt værk;98;Bredebro Fjernvarme;El Kedel;Elpatron;fvv;2021-08-01 00:00:00;;0;7;elektricitet;elektricitet;;0;;;;0;;;;;1;
2025;65;2071;2071-1;BREDEBRO VARMEVÆRK A M B A;6261;Bredebro;550;Fjernvarmeværk;98;Bredebro Fjernvarme;Fliskedel;Kedel;fvv;2010-02-01 00:00:00;;0;2,2;skovflis;fast biomasse;;0;;;;1;;;;;;
2025;66;61;61-2;Bredsten-Balle Kraftvarmeværk amba;7182;Bredsten;630;Decentralt værk;81;TVIS;Kraftvarmeværk;Forbrændingsmotor;kvt;1995-01-01 00:00:00;;2,79;3,7;naturgas;naturgas;;0;1;;;0;;;;;;
2025;66;61;61-6;Bredsten-Balle Kraftvarmeværk amba;7182;Bredsten;630;Decentralt værk;81;TVIS;Kedel 5;Kedel;fvv;2006-07-01 00:00:00;;0;6;naturgas;naturgas;;0;1;;;0;;;;;;
2025;66;61;61-7;Bredsten-Balle Kraftvarmeværk amba;7182;Bredsten;630;Decentralt værk;81;TVIS;Elkedel (ikke kvoteomfattet);Elpatron;fvv;2012-03-01 00:00:00;;0;3;elektricitet;elektricitet;;0;;;;0;;;;;1;
2025;66;61;61-8;Bredsten-Balle Kraftvarmeværk amba;7182;Bredsten;630;Decentralt værk;81;TVIS;Solvarme;Solvarme;fvv;2016-12-01 00:00:00;;0;5;solenergi;solenergi;;0;;;;0;;;1;;;
2025;68;63;63-2;BROVST FJERNVARME ANDELSSELSKAB;9460;Brovst;849;Decentralt værk;273;Brovst Fjernvarme;Kedel 1;Kedel;fvv;1994-07-15 00:00:00;;0;3,5;naturgas;naturgas;;0;1;;;0;;;;;;
2025;68;63;63-3;BROVST FJERNVARME ANDELSSELSKAB;9460;Brovst;849;Decentralt værk;273;Brovst Fjernvarme;Motor 1;Forbrændingsmotor;kvt;1995-01-01 00:00:00;;3,12;4,3;naturgas;naturgas;;0;1;;;0;;;;;;
2025;68;63;63-5;BROVST FJERNVARME ANDELSSELSKAB;9460;Brovst;849;Decentralt værk;273;Brovst Fjernvarme;Kedel 2;Kedel;fvv;1994-07-15 00:00:00;;0;5;naturgas;naturgas;;0;1;;;0;;;;;;
2025;68;63;63-7;BROVST FJERNVARME ANDELSSELSKAB;9460;Brovst;849;Decentralt værk;273;Brovst Fjernvarme;Elkedel (ikke kvoteomfattet);Elpatron;fvv;2010-10-01 00:00:00;;0;10;elektricitet;elektricitet;;0;;;;0;;;;;1;
